Game,PlayerID,Health,ActionType,ActionString,HeuristicValue
0,2,100,TOVPlayerMove,Moved from tile [0, 0] in direction [1, 0].,-0.016
0,1,65,TOVPlayerMove,Moved from tile [9, 7] in direction [-1, 0].,12.193999999999999
0,0,63,TOVPlayerMove,Moved from tile [8, 6] in direction [0, 1].,11.625
0,2,80,TOVPlayerMove,Moved from tile [6, 8] in direction [-1, 0].,11.787999999999998
0,2,80,TOVPlayerMove,Moved from tile [6, 7] in direction [0, -1].,11.809
0,0,63,TOVPlayerAttack,Default Attack against 135,12.146
0,0,62,TOVPlayerAttack,Default Attack against 136,12.153
0,0,62,TOVPlayerAttack,Default Attack against 135,12.235000000000001
0,1,63,TOVPlayerAttack,Default Attack against 135,12.235000000000001
0,1,61,TOVPlayerAttack,Default Attack against 136,12.252
0,0,62,TOVPlayerAttack,Default Attack against 136,13.225000000000001
0,2,79,TOVPlayerMove,Moved from tile [6, 6] in direction [0, -1].,12.795
0,0,62,TOVPlayerAttack,Default Attack against 118,12.734
0,0,62,TOVPlayerAttack,Default Attack against 119,12.741
0,2,66,TOVPlayerAttack,Default Attack against 119,12.802
0,0,62,TOVPlayerAttack,Default Attack against 119,12.748
0,1,61,TOVPlayerAttack,Default Attack against 118,12.833
0,0,62,TOVPlayerAttack,Default Attack against 118,13.725
0,2,66,TOVPlayerMove,Moved from tile [6, 6] in direction [-1, 0].,13.854
0,1,61,TOVPlayerMove,Moved from tile [6, 6] in direction [0, 1].,13.885
0,0,62,TOVPlayerMove,Moved from tile [5, 6] in direction [-1, 0].,13.734
0,2,66,TOVPlayerMove,Moved from tile [6, 7] in direction [0, 1].,14.355
0,1,61,TOVPlayerMove,Moved from tile [5, 6] in direction [0, -1].,13.894
0,0,62,TOVPlayerMove,Moved from tile [5, 7] in direction [1, 0].,13.735
0,2,66,TOVPlayerMove,Moved from tile [6, 6] in direction [0, 1].,13.854
0,1,61,TOVPlayerMove,Moved from tile [6, 6] in direction [1, 0].,13.885
0,0,62,TOVPlayerMove,Moved from tile [5, 8] in direction [0, -1].,14.244
0,2,66,TOVPlayerMove,Moved from tile [5, 9] in direction [0, 1].,14.383
0,1,61,TOVPlayerAttack,Default Attack against 163,14.414
0,0,62,TOVPlayerAttack,Default Attack against 163,14.254
0,0,57,TOVPlayerAttack,Default Attack against 162,14.261
0,1,54,TOVPlayerAttack,Default Attack against 162,14.456
0,0,57,TOVPlayerAttack,Default Attack against 163,15.323
0,2,66,TOVPlayerMove,Moved from tile [5, 9] in direction [-1, 0].,15.370000000000001
0,1,54,TOVPlayerMove,Moved from tile [5, 9] in direction [0, -1].,15.518
0,0,57,TOVPlayerMove,Moved from tile [4, 9] in direction [-1, 0].,15.334
0,2,66,TOVPlayerMove,Moved from tile [3, 9] in direction [-1, 0].,15.392000000000001
0,1,54,TOVPlayerAttack,Default Attack against 158,15.540000000000001
0,0,57,TOVPlayerAttack,Default Attack against 158,15.345
0,2,66,TOVPlayerAttack,Default Attack against 158,16.369
0,1,54,TOVPlayerMove,Moved from tile [3, 9] in direction [-1, 0].,16.515
0,0,57,TOVPlayerMove,Moved from tile [3, 9] in direction [1, 0].,16.395000000000003
0,2,66,TOVPlayerMove,Moved from tile [2, 9] in direction [1, 0].,16.358
0,1,54,TOVPlayerMove,Moved from tile [4, 9] in direction [-1, 0].,16.504
0,0,57,TOVPlayerMove,Moved from tile [4, 9] in direction [0, -1].,16.384
0,2,66,TOVPlayerMove,Moved from tile [1, 9] in direction [-1, 0].,15.847
0,1,54,TOVPlayerMove,Moved from tile [4, 8] in direction [1, 0].,16.515
0,0,57,TOVPlayerMove,Moved from tile [3, 9] in direction [0, -1].,16.395000000000003
0,2,66,TOVPlayerMove,Moved from tile [2, 9] in direction [1, 0].,16.358
0,1,54,TOVPlayerMove,Moved from tile [4, 7] in direction [0, -1].,16.526000000000003
0,0,57,TOVPlayerMove,Moved from tile [4, 9] in direction [1, 0].,16.384
0,2,66,TOVPlayerMove,Moved from tile [2, 8] in direction [0, -1].,16.369
0,1,54,TOVPlayerMove,Moved from tile [5, 7] in direction [0, 1].,16.016000000000002
0,0,57,TOVPlayerMove,Moved from tile [4, 8] in direction [-1, 0].,16.395000000000003
0,2,66,TOVPlayerMove,Moved from tile [2, 9] in direction [0, -1].,16.358
0,1,54,TOVPlayerMove,Moved from tile [4, 7] in direction [-1, 0].,16.526000000000003
0,0,57,TOVPlayerMove,Moved from tile [4, 7] in direction [0, -1].,16.406000000000002
0,2,66,TOVPlayerMove,Moved from tile [1, 9] in direction [-1, 0].,15.847
0,1,54,TOVPlayerMove,Moved from tile [4, 6] in direction [0, -1].,16.035
0,0,57,TOVPlayerMove,Moved from tile [3, 6] in direction [-1, 0].,16.426000000000002
0,1,54,TOVPlayerUseCard,Played the card: null,16.546000000000003
0,2,66,TOVPlayerUseCard,Played the card: null,16.398
0,2,69,TOVPlayerUseCard,Played the card: null,16.398
0,2,69,TOVPlayerAttack,Default Attack against 112,16.407
0,2,69,TOVPlayerAttack,Default Attack against 112,16.491000000000003
0,2,69,TOVPlayerAttack,Default Attack against 111,16.5
0,2,69,TOVPlayerAttack,Default Attack against 113,16.509
0,2,69,TOVPlayerAttack,Default Attack against 112,16.509
0,2,69,TOVPlayerAttack,Default Attack against 112,16.509
0,2,69,TOVPlayerAttack,Default Attack against 111,16.593
0,2,69,TOVPlayerAttack,Default Attack against 112,16.593
0,2,69,TOVPlayerAttack,Default Attack against 111,16.593
0,1,43,TOVPlayerAttack,Default Attack against 113,17.418550000000003
0,0,57,TOVPlayerMove,Moved from tile [3, 6] in direction [0, -1].,17.406000000000002
0,2,69,TOVPlayerMove,Moved from tile [3, 6] in direction [0, -1].,17.657
0,1,43,TOVPlayerMove,Moved from tile [3, 5] in direction [-1, 0].,16.92755
0,2,69,TOVPlayerMove,Moved from tile [2, 5] in direction [-1, 0].,17.677
0,0,57,TOVPlayerAttack,Default Attack against 95,17.426000000000002
0,2,69,TOVPlayerAttack,Default Attack against 95,18.676
0,0,57,TOVPlayerMove,Moved from tile [2, 4] in direction [0, -1].,18.509
0,1,35,TOVPlayerAttack,Default Attack against 78,18.42875
0,1,35,TOVPlayerAttack,Default Attack against 77,18.43775
0,0,57,TOVPlayerAttack,Default Attack against 76,18.518
0,2,53,TOVPlayerAttack,Default Attack against 78,18.685
0,2,53,TOVPlayerAttack,Default Attack against 77,18.694
0,2,53,TOVPlayerAttack,Default Attack against 77,18.778
0,0,57,TOVPlayerAttack,Default Attack against 78,18.527
0,1,12,TOVPlayerAttack,Default Attack against 76,18.3858
0,0,57,TOVPlayerAttack,Default Attack against 76,19.456000000000003
0,2,53,TOVPlayerMove,Moved from tile [2, 4] in direction [-1, 0].,19.782
0,1,12,TOVPlayerMove,Moved from tile [2, 4] in direction [-1, 0].,19.3898
0,0,89,TOVPlayerMove,Moved from tile [1, 4] in direction [0, -1].,18.945
0,2,88,TOVPlayerMove,Moved from tile [1, 4] in direction [-1, 0].,19.270999999999997
0,1,78,TOVPlayerMove,Moved from tile [2, 3] in direction [0, 1].,19.287
0,0,89,TOVPlayerMove,Moved from tile [0, 4] in direction [1, 0].,18.934
0,2,88,TOVPlayerMove,Moved from tile [1, 5] in direction [0, -1].,19.261999999999997
0,1,78,TOVPlayerMove,Moved from tile [3, 3] in direction [0, -1].,19.298000000000002
0,0,89,TOVPlayerMove,Moved from tile [0, 3] in direction [0, -1].,18.944000000000003
0,2,88,TOVPlayerMove,Moved from tile [1, 4] in direction [0, 1].,19.270999999999997
0,1,78,TOVPlayerMove,Moved from tile [3, 2] in direction [1, 0].,19.307
0,0,89,TOVPlayerMove,Moved from tile [0, 4] in direction [1, 0].,18.934
0,2,88,TOVPlayerMove,Moved from tile [2, 4] in direction [0, -1].,19.282
0,1,78,TOVPlayerMove,Moved from tile [4, 2] in direction [0, -1].,19.318
0,0,89,TOVPlayerMove,Moved from tile [0, 3] in direction [-1, 0].,18.944000000000003
0,2,88,TOVPlayerMove,Moved from tile [2, 3] in direction [1, 0].,19.291999999999998
0,1,78,TOVPlayerMove,Moved from tile [3, 2] in direction [1, 0].,19.307
0,0,89,TOVPlayerMove,Moved from tile [1, 3] in direction [1, 0].,18.955000000000002
0,2,88,TOVPlayerMove,Moved from tile [3, 3] in direction [0, -1].,19.303
0,1,78,TOVPlayerMove,Moved from tile [4, 2] in direction [0, 1].,19.318
0,0,89,TOVPlayerMove,Moved from tile [1, 2] in direction [0, -1].,18.964000000000002
0,2,88,TOVPlayerMove,Moved from tile [3, 4] in direction [1, 0].,19.291999999999998
0,1,78,TOVPlayerMove,Moved from tile [4, 1] in direction [1, 0].,19.307
0,0,89,TOVPlayerMove,Moved from tile [2, 2] in direction [0, 1].,18.975
0,2,88,TOVPlayerMove,Moved from tile [4, 4] in direction [-1, 0].,19.303
0,1,78,TOVPlayerMove,Moved from tile [4, 2] in direction [1, 0].,19.318
0,0,89,TOVPlayerMove,Moved from tile [1, 2] in direction [0, -1].,18.964000000000002
0,2,88,TOVPlayerMove,Moved from tile [5, 4] in direction [-1, 0].,19.313999999999997
0,1,78,TOVPlayerMove,Moved from tile [4, 1] in direction [0, -1].,19.304
0,0,89,TOVPlayerMove,Moved from tile [0, 2] in direction [0, 1].,18.952
0,2,88,TOVPlayerMove,Moved from tile [5, 3] in direction [1, 0].,19.32
0,1,78,TOVPlayerMove,Moved from tile [4, 2] in direction [1, 0].,19.315
0,0,89,TOVPlayerMove,Moved from tile [1, 2] in direction [0, 1].,18.963
0,2,88,TOVPlayerMove,Moved from tile [6, 3] in direction [0, 1].,19.350999999999996
0,1,78,TOVPlayerMove,Moved from tile [4, 3] in direction [1, 0].,19.304
0,0,89,TOVPlayerMove,Moved from tile [1, 3] in direction [0, -1].,18.954000000000004
0,2,88,TOVPlayerMove,Moved from tile [7, 3] in direction [0, 1].,19.352
0,1,78,TOVPlayerMove,Moved from tile [4, 2] in direction [-1, 0].,19.315
0,0,89,TOVPlayerMove,Moved from tile [1, 4] in direction [1, 0].,18.945
0,2,88,TOVPlayerMove,Moved from tile [6, 3] in direction [0, -1].,19.350999999999996
0,1,78,TOVPlayerMove,Moved from tile [5, 2] in direction [0, -1].,19.345999999999997
0,0,89,TOVPlayerMove,Moved from tile [1, 3] in direction [0, 1].,18.954000000000004
0,2,88,TOVPlayerMove,Moved from tile [6, 2] in direction [0, -1].,19.352
0,1,78,TOVPlayerMove,Moved from tile [5, 3] in direction [-1, 0].,19.315
0,0,89,TOVPlayerMove,Moved from tile [1, 2] in direction [1, 0].,18.963
0,2,88,TOVPlayerMove,Moved from tile [5, 2] in direction [0, -1].,19.350999999999996
0,1,78,TOVPlayerMove,Moved from tile [6, 3] in direction [1, 0].,19.345999999999997
0,0,89,TOVPlayerMove,Moved from tile [1, 1] in direction [-1, 0].,18.952
0,2,88,TOVPlayerMove,Moved from tile [6, 2] in direction [0, -1].,19.352
0,1,78,TOVPlayerMove,Moved from tile [5, 3] in direction [0, -1].,19.315
0,0,89,TOVPlayerMove,Moved from tile [1, 0] in direction [1, 0].,18.941000000000003
0,2,88,TOVPlayerMove,Moved from tile [6, 1] in direction [-1, 0].,19.350999999999996
0,1,78,TOVPlayerMove,Moved from tile [6, 3] in direction [1, 0].,19.345999999999997
0,0,89,TOVPlayerMove,Moved from tile [0, 0] in direction [0, 1].,18.93
0,2,88,TOVPlayerMove,Moved from tile [7, 1] in direction [0, 1].,19.352
0,1,78,TOVPlayerMove,Moved from tile [6, 4] in direction [1, 0].,19.316
0,0,89,TOVPlayerMove,Moved from tile [0, 1] in direction [1, 0].,18.941000000000003
0,2,88,TOVPlayerMove,Moved from tile [8, 1] in direction [0, -1].,19.372999999999998
0,1,78,TOVPlayerMove,Moved from tile [8, 2] in direction [0, 1].,19.369
0,0,89,TOVPlayerAttack,Default Attack against 56,19.048000000000002
0,2,84,TOVPlayerAttack,Default Attack against 57,19.374
0,2,80,TOVPlayerUseCard,Played the card: null,19.374
0,0,89,TOVPlayerAttack,Default Attack against 56,19.059
0,1,77,TOVPlayerAttack,Default Attack against 57,19.4
0,1,73,TOVPlayerAttack,Default Attack against 58,19.921
0,1,73,TOVPlayerAttack,Default Attack against 58,21.006999999999998
1,2,100,TOVPlayerMove,Moved from tile [0, 0] in direction [1, 0].,-0.043000000000000003
1,1,100,TOVPlayerMove,Moved from tile [0, 0] in direction [0, 1].,-0.043000000000000003
1,0,100,TOVPlayerMove,Moved from tile [1, 0] in direction [0, 1].,-0.032
1,2,100,TOVPlayerMove,Moved from tile [0, 1] in direction [1, 0].,-0.032
1,1,100,TOVPlayerMove,Moved from tile [0, 1] in direction [0, 1].,-0.032
1,0,100,TOVPlayerMove,Moved from tile [2, 0] in direction [0, 1].,-0.021
1,2,100,TOVPlayerMove,Moved from tile [0, 2] in direction [1, 0].,-0.023
1,1,100,TOVPlayerMove,Moved from tile [0, 2] in direction [1, 0].,-0.023
1,0,100,TOVPlayerMove,Moved from tile [3, 0] in direction [0, 1].,-0.022
1,2,100,TOVPlayerMove,Moved from tile [1, 2] in direction [0, 1].,-0.012
1,0,100,TOVPlayerMove,Moved from tile [2, 2] in direction [1, 0].,-0.001
1,2,100,TOVPlayerAttack,Default Attack against 650722,-0.001
1,1,97,TOVPlayerAttack,Default Attack against 650722,0.013999999999999999
1,0,100,TOVPlayerAttack,Default Attack against 650722,0.9939999999999999
1,0,100,TOVPlayerMove,Moved from tile [3, 2] in direction [1, 0].,1.003
1,1,83,TOVPlayerUseCard,Played the card: null,1.163
1,0,100,TOVPlayerAttack,Default Attack against 650726,1.003
1,2,100,TOVPlayerAttack,Default Attack against 650726,1.003
1,1,83,TOVPlayerAttack,Default Attack against 650725,1.168
1,0,100,TOVPlayerAttack,Default Attack against 650725,2.0730000000000004
1,0,100,TOVPlayerMove,Moved from tile [4, 2] in direction [1, 0].,2.082
1,1,83,TOVPlayerAttack,Default Attack against 650729,2.247
1,2,100,TOVPlayerUseCard,Played the card: null,2.0069999999999997
1,2,90,TOVPlayerUseCard,Played the card: null,2.0069999999999997
1,2,93,TOVPlayerUseCard,Played the card: null,2.0069999999999997
1,2,93,TOVPlayerAttack,Default Attack against 650729,2.012
1,2,93,TOVPlayerAttack,Default Attack against 650729,2.017
1,1,83,TOVPlayerAttack,Default Attack against 650729,3.237
1,0,100,TOVPlayerMove,Moved from tile [5, 2] in direction [1, 0].,3.086
1,1,83,TOVPlayerUseCard,Played the card: null,3.246
1,1,80,TOVPlayerAttack,Default Attack against 650734,3.266
1,0,85,TOVPlayerUseCard,Played the card: null,3.086
1,2,93,TOVPlayerAttack,Default Attack against 650732,3.096
1,1,70,TOVPlayerAttack,Default Attack against 650732,3.316
1,1,55,TOVPlayerUseCard,Played the card: null,3.391
1,0,85,TOVPlayerAttack,Default Attack against 650733,3.091
1,1,55,TOVPlayerAttack,Default Attack against 650733,3.396
1,1,55,TOVPlayerAttack,Default Attack against 650734,3.4010000000000002
1,0,67,TOVPlayerAttack,Default Attack against 650732,3.171
1,2,93,TOVPlayerAttack,Default Attack against 650734,4.091000000000001
1,0,67,TOVPlayerMove,Moved from tile [5, 3] in direction [0, 1].,4.751
1,2,93,TOVPlayerAttack,Default Attack against 650746,4.121
1,1,55,TOVPlayerAttack,Default Attack against 650746,5.9510000000000005
1,0,67,TOVPlayerMove,Moved from tile [5, 3] in direction [0, 1].,5.726
1,2,93,TOVPlayerMove,Moved from tile [5, 3] in direction [1, 0].,5.170999999999999
1,1,55,TOVPlayerMove,Moved from tile [5, 4] in direction [-1, 0].,5.452
1,0,67,TOVPlayerMove,Moved from tile [6, 3] in direction [0, 1].,5.737
1,2,93,TOVPlayerMove,Moved from tile [4, 3] in direction [-1, 0].,5.141
1,1,55,TOVPlayerMove,Moved from tile [5, 5] in direction [0, -1].,5.463000000000001
1,0,67,TOVPlayerMove,Moved from tile [5, 3] in direction [0, 1].,5.726
1,2,93,TOVPlayerMove,Moved from tile [4, 2] in direction [1, 0].,5.1419999999999995
1,1,55,TOVPlayerMove,Moved from tile [5, 6] in direction [0, 1].,5.472
1,0,67,TOVPlayerMove,Moved from tile [6, 6] in direction [1, 0].,5.258
1,1,55,TOVPlayerAttack,Default Attack against 650800,5.4830000000000005
1,1,49,TOVPlayerAttack,Default Attack against 650800,5.38795
1,0,66,TOVPlayerAttack,Default Attack against 650801,5.263
1,2,93,TOVPlayerAttack,Default Attack against 650800,5.183
1,1,49,TOVPlayerAttack,Default Attack against 650801,6.38295
1,0,66,TOVPlayerMove,Moved from tile [7, 6] in direction [1, 0].,6.343999999999999
1,2,93,TOVPlayerAttack,Default Attack against 650804,6.263999999999999
1,1,49,TOVPlayerAttack,Default Attack against 650804,6.393949999999999
1,1,49,TOVPlayerAttack,Default Attack against 650804,6.39895
1,0,66,TOVPlayerAttack,Default Attack against 650804,7.3389999999999995
1,0,66,TOVPlayerMove,Moved from tile [8, 6] in direction [1, 0].,7.848
1,1,49,TOVPlayerAttack,Default Attack against 650807,7.97795
1,1,49,TOVPlayerAttack,Default Attack against 650808,7.98295
1,0,49,TOVPlayerAttack,Default Attack against 650808,7.72295
1,1,49,TOVPlayerAttack,Default Attack against 650808,7.9879500000000005
1,1,45,TOVPlayerAttack,Default Attack against 650809,7.991750000000001
1,0,44,TOVPlayerAttack,Default Attack against 650809,7.7762
1,1,45,TOVPlayerAttack,Default Attack against 650807,8.07175
1,0,40,TOVPlayerAttack,Default Attack against 650807,8.748
1,0,40,TOVPlayerMove,Moved from tile [8, 5] in direction [0, -1].,8.759
1,1,45,TOVPlayerAttack,Default Attack against 650785,9.152750000000001
1,1,45,TOVPlayerAttack,Default Attack against 650786,9.15775
1,0,39,TOVPlayerAttack,Default Attack against 650785,8.757950000000001
1,1,38,TOVPlayerAttack,Default Attack against 650785,9.1568
1,1,38,TOVPlayerAttack,Default Attack against 650785,9.2368
1,0,38,TOVPlayerAttack,Default Attack against 650786,8.7568
1,2,59,TOVPlayerAttack,Default Attack against 650786,9.749
1,1,38,TOVPlayerMove,Moved from tile [8, 5] in direction [-1, 0].,10.2138
1,0,38,TOVPlayerMove,Moved from tile [8, 5] in direction [0, 1].,9.8088
1,2,89,TOVPlayerMove,Moved from tile [7, 5] in direction [1, 0].,9.252
1,1,84,TOVPlayerMove,Moved from tile [8, 6] in direction [0, -1].,9.897000000000002
1,0,84,TOVPlayerMove,Moved from tile [9, 5] in direction [0, -1].,9.5
1,2,89,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,9.252
1,1,84,TOVPlayerMove,Moved from tile [8, 5] in direction [-1, 0].,9.906
1,0,84,TOVPlayerMove,Moved from tile [8, 5] in direction [0, -1].,9.501
