Game,PlayerID,Health,ActionType,ActionString,HeuristicValue,RoundNum
8,0,82,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",2.259,10
8,1,83,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",2.488,10
8,2,82,TOVPlayerUseCard,Played the card: Heal,9.565,10
8,0,81,TOVPlayerUseCard,Played the card: Empower,2.503,11
8,1,83,TOVPlayerUseCard,Played the card: Dazzle,2.723,11
8,2,79,TOVPlayerUseCard,Played the card: null,9.859,11
8,0,78,TOVPlayerAttack,Default Attack against 29,2.754,12
8,1,80,TOVPlayerUseCard,Played the card: Taunt,3.037,12
8,2,67,TOVPlayerUseCard,Played the card: Life tap,11.975,12
8,0,75,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",2.975,13
8,1,80,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",3.261,13
8,2,55,TOVPlayerUseCard,Played the card: Life tap,12.87,13
8,0,73,TOVPlayerAttack,Default Attack against 26,3.215,14
8,1,79,TOVPlayerAttack,Default Attack against 24,3.522,14
8,2,55,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",13.649,14
8,0,73,TOVPlayerAttack,Default Attack against 24,3.47,15
8,1,77,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",8.432,15
8,2,53,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",13.97,15
8,0,72,TOVPlayerUseCard,Played the card: Empower,3.715,16
8,1,75,TOVPlayerUseCard,Played the card: Dazzle,8.736,16
8,2,52,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",14.292,16
8,0,72,TOVPlayerAttack,Default Attack against 25,8.704,17
8,1,72,TOVPlayerUseCard,Played the card: Dazzle,9.053,17
8,2,59,TOVPlayerUseCard,Played the card: Heal,17.012,17
8,0,71,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",8.971,18
8,1,71,TOVPlayerUseCard,Played the card: Dazzle,9.347,18
8,2,59,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",14.959,18
8,0,71,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",9.237,19
8,1,68,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",9.654,19
8,2,56,TOVPlayerAttack,Default Attack against 21,15.312,19
8,0,71,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",9.504,20
8,1,68,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",9.924,20
8,2,65,TOVPlayerUseCard,Played the card: Heal,16.879,20
8,0,69,TOVPlayerUseCard,Played the card: Empower,9.795,21
8,1,68,TOVPlayerUseCard,Played the card: Taunt,10.256,21
8,2,73,TOVPlayerUseCard,Played the card: Heal,17.237,21
8,0,68,TOVPlayerUseCard,Played the card: Cleave,10.099,22
8,1,68,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",10.527,22
8,2,71,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",15.085,22
8,0,67,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",10.367,23
8,1,65,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",10.835,23
8,2,70,TOVPlayerAttack,Default Attack against 27,20.444,23
8,0,66,TOVPlayerUseCard,Played the card: Cleave,10.672,24
8,1,64,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",11.119,24
8,2,57,TOVPlayerUseCard,Played the card: Life tap,24.1,24
8,0,64,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",10.939,25
8,1,63,TOVPlayerUseCard,Played the card: Taunt,11.467,25
8,2,54,TOVPlayerAttack,Default Attack against 30,22.668,25
8,0,64,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",11.207,26
8,1,62,TOVPlayerUseCard,Played the card: Dazzle,11.765,26
8,2,51,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",23.037,26
8,0,63,TOVPlayerAttack,Default Attack against 22,11.513,27
8,1,59,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",13.374,27
