Game,PlayerID,Health,ActionType,ActionString,HeuristicValue
2,2,44,TOVPlayerMove,Moved from tile [8, 8] in direction [-1, 0].,17.5432
2,1,37,TOVPlayerMove,Moved from tile [8, 8] in direction [1, 0].,17.50655
2,0,76,TOVPlayerMove,Moved from tile [4, 8] in direction [1, 0].,16.875
2,1,37,TOVPlayerMove,Moved from tile [3, 8] in direction [-1, 0].,17.55755
2,0,76,TOVPlayerAttack,Default Attack against 1401350,16.906
2,2,36,TOVPlayerAttack,Default Attack against 1401351,17.5462
2,2,36,TOVPlayerAttack,Default Attack against 1401352,17.557199999999998
2,1,36,TOVPlayerAttack,Default Attack against 1401352,18.6222
2,0,68,TOVPlayerMove,Moved from tile [3, 8] in direction [-1, 0].,18.451999999999998
2,2,36,TOVPlayerMove,Moved from tile [3, 8] in direction [1, 0].,18.6232
2,1,36,TOVPlayerMove,Moved from tile [2, 8] in direction [-1, 0].,18.6312
2,0,65,TOVPlayerMove,Moved from tile [2, 7] in direction [0, -1].,18.471999999999998
2,2,36,TOVPlayerAttack,Default Attack against 1401334,18.6432
2,1,36,TOVPlayerAttack,Default Attack against 1401334,19.5822
2,0,65,TOVPlayerMove,Moved from tile [2, 7] in direction [0, -1].,19.423000000000002
2,2,36,TOVPlayerMove,Moved from tile [2, 7] in direction [0, 1].,19.6692
2,1,36,TOVPlayerMove,Moved from tile [2, 6] in direction [-1, 0].,19.0912
2,0,65,TOVPlayerMove,Moved from tile [2, 8] in direction [0, -1].,19.412000000000003
2,2,36,TOVPlayerMove,Moved from tile [1, 7] in direction [1, 0].,19.6582
2,1,36,TOVPlayerMove,Moved from tile [2, 5] in direction [-1, 0].,19.1002
2,0,65,TOVPlayerMove,Moved from tile [3, 8] in direction [0, 1].,19.423000000000002
2,2,36,TOVPlayerMove,Moved from tile [0, 7] in direction [0, 1].,19.1472
2,1,36,TOVPlayerMove,Moved from tile [2, 6] in direction [0, 1].,19.0912
2,0,65,TOVPlayerMove,Moved from tile [3, 9] in direction [1, 0].,19.412000000000003
2,2,36,TOVPlayerMove,Moved from tile [0, 8] in direction [1, 0].,19.6362
2,1,36,TOVPlayerMove,Moved from tile [3, 6] in direction [0, 1].,19.1022
2,0,65,TOVPlayerMove,Moved from tile [4, 9] in direction [1, 0].,19.421000000000003
2,2,36,TOVPlayerMove,Moved from tile [0, 9] in direction [1, 0].,19.6252
2,1,84,TOVPlayerMove,Moved from tile [4, 6] in direction [1, 0].,19.316
2,0,91,TOVPlayerMove,Moved from tile [5, 9] in direction [0, 1].,18.95
2,2,84,TOVPlayerMove,Moved from tile [1, 9] in direction [-1, 0].,19.351
2,1,84,TOVPlayerMove,Moved from tile [4, 7] in direction [0, -1].,19.307
2,0,91,TOVPlayerMove,Moved from tile [4, 9] in direction [1, 0].,18.941000000000003
2,2,84,TOVPlayerMove,Moved from tile [1, 8] in direction [0, -1].,19.372
2,1,84,TOVPlayerMove,Moved from tile [5, 7] in direction [1, 0].,19.316
2,0,91,TOVPlayerMove,Moved from tile [4, 8] in direction [0, -1].,18.932000000000002
2,2,84,TOVPlayerMove,Moved from tile [2, 8] in direction [1, 0].,19.373
2,1,96,TOVPlayerMove,Moved from tile [5, 6] in direction [0, 1].,19.345
2,0,97,TOVPlayerMove,Moved from tile [5, 8] in direction [1, 0].,18.941000000000003
2,2,96,TOVPlayerMove,Moved from tile [2, 9] in direction [1, 0].,19.352
2,1,96,TOVPlayerMove,Moved from tile [6, 6] in direction [1, 0].,19.343999999999998
2,2,96,TOVPlayerMove,Moved from tile [6, 5] in direction [0, -1].,19.451999999999998
2,1,96,TOVPlayerAttack,Default Attack against 1401307,19.365
2,0,97,TOVPlayerAttack,Default Attack against 1401307,19.001
2,0,89,TOVPlayerAttack,Default Attack against 1401309,19.012
2,0,89,TOVPlayerAttack,Default Attack against 1401309,19.098
2,2,84,TOVPlayerAttack,Default Attack against 1401307,19.463
2,1,88,TOVPlayerAttack,Default Attack against 1401307,19.491
2,1,88,TOVPlayerAttack,Default Attack against 1401308,19.502
2,0,77,TOVPlayerAttack,Default Attack against 1401308,20.048
2,2,84,TOVPlayerMove,Moved from tile [6, 5] in direction [-1, 0].,20.413
2,1,88,TOVPlayerMove,Moved from tile [6, 5] in direction [1, 0].,20.538
2,0,77,TOVPlayerMove,Moved from tile [5, 5] in direction [-1, 0].,20.037
2,2,84,TOVPlayerMove,Moved from tile [7, 5] in direction [0, -1].,20.394000000000005
2,1,88,TOVPlayerMove,Moved from tile [5, 5] in direction [0, -1].,20.527
2,0,77,TOVPlayerMove,Moved from tile [5, 4] in direction [0, 1].,20.046999999999997
2,2,84,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,20.413
2,1,88,TOVPlayerMove,Moved from tile [5, 6] in direction [0, -1].,20.538
2,0,77,TOVPlayerMove,Moved from tile [4, 4] in direction [0, -1].,20.058
2,2,84,TOVPlayerMove,Moved from tile [7, 3] in direction [1, 0].,20.413000000000004
2,1,88,TOVPlayerMove,Moved from tile [5, 5] in direction [0, -1].,20.527
2,0,77,TOVPlayerMove,Moved from tile [5, 4] in direction [1, 0].,20.046999999999997
2,2,84,TOVPlayerMove,Moved from tile [7, 2] in direction [0, -1].,20.434
2,1,88,TOVPlayerMove,Moved from tile [6, 5] in direction [1, 0].,20.538
2,0,77,TOVPlayerMove,Moved from tile [5, 3] in direction [-1, 0].,20.078
2,2,84,TOVPlayerMove,Moved from tile [8, 2] in direction [0, -1].,20.413000000000004
2,1,88,TOVPlayerMove,Moved from tile [5, 5] in direction [1, 0].,20.527
2,0,77,TOVPlayerMove,Moved from tile [5, 2] in direction [0, -1].,20.079
2,0,77,TOVPlayerMove,Moved from tile [5, 1] in direction [0, -1].,20.099999999999998
2,1,88,TOVPlayerAttack,Default Attack against 1401234,20.59
2,0,73,TOVPlayerAttack,Default Attack against 1401234,20.590999999999998
2,2,81,TOVPlayerAttack,Default Attack against 1401235,20.465
2,2,81,TOVPlayerAttack,Default Attack against 1401235,21.551
3,2,100,TOVPlayerMove,Moved from tile [0, 0] in direction [0, 1].,-0.047
3,1,100,TOVPlayerMove,Moved from tile [0, 0] in direction [0, 1].,-0.047
3,0,100,TOVPlayerMove,Moved from tile [0, 1] in direction [0, 1].,-0.036
3,2,100,TOVPlayerMove,Moved from tile [0, 1] in direction [1, 0].,-0.036
3,1,100,TOVPlayerMove,Moved from tile [0, 1] in direction [0, -1].,-0.036
3,0,100,TOVPlayerMove,Moved from tile [1, 1] in direction [0, 1].,-0.025
3,2,100,TOVPlayerMove,Moved from tile [0, 0] in direction [1, 0].,-0.047
3,1,100,TOVPlayerMove,Moved from tile [0, 2] in direction [1, 0].,-0.025
3,0,100,TOVPlayerMove,Moved from tile [2, 1] in direction [0, 1].,-0.016
3,1,100,TOVPlayerMove,Moved from tile [3, 1] in direction [1, 0].,-0.007
3,0,100,TOVPlayerAttack,Default Attack against 2031830,-0.007
3,2,100,TOVPlayerUseCard,Played the card: null,-0.007
3,2,90,TOVPlayerUseCard,Played the card: null,-0.007
3,2,93,TOVPlayerUseCard,Played the card: null,-0.007
3,1,100,TOVPlayerAttack,Default Attack against 2031830,-0.002
3,0,92,TOVPlayerUseCard,Played the card: null,-0.007
3,0,92,TOVPlayerUseCard,Played the card: null,-0.007
3,2,93,TOVPlayerUseCard,Played the card: null,-0.002
3,1,92,TOVPlayerAttack,Default Attack against 2031830,1.018
3,0,92,TOVPlayerMove,Moved from tile [3, 1] in direction [-1, 0].,0.973
3,2,93,TOVPlayerMove,Moved from tile [3, 1] in direction [1, 0].,1.058
3,1,92,TOVPlayerMove,Moved from tile [2, 1] in direction [1, 0].,1.029
3,0,92,TOVPlayerMove,Moved from tile [2, 2] in direction [0, 1].,0.995
3,2,93,TOVPlayerAttack,Default Attack against 2031849,1.08
3,1,91,TOVPlayerAttack,Default Attack against 2031850,1.0450000000000002
3,2,90,TOVPlayerAttack,Default Attack against 2031850,1.0850000000000002
3,1,91,TOVPlayerAttack,Default Attack against 2031849,1.05
3,0,92,TOVPlayerUseCard,Played the card: null,0.9999999999999999
3,0,92,TOVPlayerAttack,Default Attack against 2031850,1.0050000000000001
3,0,92,TOVPlayerAttack,Default Attack against 2031849,1.01
3,2,90,TOVPlayerAttack,Default Attack against 2031850,1.09
3,1,86,TOVPlayerAttack,Default Attack against 2031849,2.055
3,0,92,TOVPlayerMove,Moved from tile [2, 2] in direction [1, 0].,2.0700000000000003
3,2,90,TOVPlayerMove,Moved from tile [2, 2] in direction [-1, 0].,2.15
3,1,86,TOVPlayerMove,Moved from tile [3, 2] in direction [0, 1].,2.0540000000000003
3,0,92,TOVPlayerMove,Moved from tile [1, 2] in direction [0, 1].,2.071
3,2,90,TOVPlayerMove,Moved from tile [2, 3] in direction [0, -1].,2.161
3,0,92,TOVPlayerMove,Moved from tile [2, 4] in direction [0, 1].,2.092
3,2,90,TOVPlayerAttack,Default Attack against 2031891,2.1719999999999997
3,1,86,TOVPlayerAttack,Default Attack against 2031891,2.077
3,1,84,TOVPlayerAttack,Default Attack against 2031892,2.092
3,2,90,TOVPlayerAttack,Default Attack against 2031892,2.177
3,0,89,TOVPlayerAttack,Default Attack against 2031891,2.097
3,1,84,TOVPlayerAttack,Default Attack against 2031891,2.097
3,1,84,TOVPlayerAttack,Default Attack against 2031891,2.097
3,0,89,TOVPlayerAttack,Default Attack against 2031891,2.177
3,2,89,TOVPlayerAttack,Default Attack against 2031892,3.172
3,0,89,TOVPlayerMove,Moved from tile [3, 4] in direction [1, 0].,3.256
3,1,84,TOVPlayerAttack,Default Attack against 2031895,3.096
3,2,89,TOVPlayerAttack,Default Attack against 2031895,3.181
3,0,89,TOVPlayerAttack,Default Attack against 2031895,3.261
3,2,89,TOVPlayerAttack,Default Attack against 2031895,4.176000000000001
3,0,89,TOVPlayerMove,Moved from tile [3, 5] in direction [0, 1].,4.342
3,1,76,TOVPlayerAttack,Default Attack against 2031920,4.1419999999999995
3,1,76,TOVPlayerAttack,Default Attack against 2031919,4.147
3,2,82,TOVPlayerAttack,Default Attack against 2031921,4.187
3,0,89,TOVPlayerAttack,Default Attack against 2031920,4.3469999999999995
3,0,85,TOVPlayerAttack,Default Attack against 2031919,4.352
3,0,82,TOVPlayerAttack,Default Attack against 2031919,4.4319999999999995
3,2,73,TOVPlayerAttack,Default Attack against 2031920,4.192
3,1,76,TOVPlayerAttack,Default Attack against 2031921,4.152
3,0,82,TOVPlayerAttack,Default Attack against 2031921,5.492
3,2,69,TOVPlayerMove,Moved from tile [3, 5] in direction [1, 0].,5.1770000000000005
3,1,76,TOVPlayerMove,Moved from tile [3, 5] in direction [0, 1].,5.212000000000001
3,0,82,TOVPlayerMove,Moved from tile [4, 5] in direction [0, 1].,5.503
3,0,82,TOVPlayerMove,Moved from tile [4, 6] in direction [0, 1].,5.512
3,1,76,TOVPlayerAttack,Default Attack against 2031937,5.232
3,2,69,TOVPlayerAttack,Default Attack against 2031937,5.197
3,2,69,TOVPlayerAttack,Default Attack against 2031937,5.202
3,1,73,TOVPlayerAttack,Default Attack against 2031937,6.242
3,0,82,TOVPlayerMove,Moved from tile [5, 6] in direction [1, 0].,6.518
3,2,69,TOVPlayerAttack,Default Attack against 2031940,6.283
3,2,65,TOVPlayerAttack,Default Attack against 2031940,6.288
3,2,65,TOVPlayerAttack,Default Attack against 2031941,6.293
3,0,82,TOVPlayerAttack,Default Attack against 2031940,6.523000000000001
3,2,65,TOVPlayerAttack,Default Attack against 2031941,7.363
3,0,82,TOVPlayerMove,Moved from tile [6, 6] in direction [1, 0].,7.624
3,1,53,TOVPlayerAttack,Default Attack against 2031944,7.854
3,2,65,TOVPlayerAttack,Default Attack against 2031944,7.874
3,2,58,TOVPlayerAttack,Default Attack against 2031945,7.879
3,0,81,TOVPlayerAttack,Default Attack against 2031944,7.629
3,2,58,TOVPlayerAttack,Default Attack against 2031945,7.959
3,1,46,TOVPlayerAttack,Default Attack against 2031945,8.728200000000001
3,0,81,TOVPlayerMove,Moved from tile [6, 6] in direction [-1, 0].,8.614
3,2,58,TOVPlayerMove,Moved from tile [6, 6] in direction [0, 1].,9.019
3,1,46,TOVPlayerMove,Moved from tile [5, 6] in direction [1, 0].,8.2372
3,1,46,TOVPlayerMove,Moved from tile [5, 5] in direction [0, -1].,8.2482
3,0,81,TOVPlayerAttack,Default Attack against 2031926,8.614
3,0,73,TOVPlayerAttack,Default Attack against 2031925,8.619
3,0,73,TOVPlayerAttack,Default Attack against 2031926,8.624
3,2,53,TOVPlayerAttack,Default Attack against 2031926,8.539
3,1,38,TOVPlayerAttack,Default Attack against 2031925,8.2468
3,1,38,TOVPlayerAttack,Default Attack against 2031925,8.251800000000001
3,0,73,TOVPlayerAttack,Default Attack against 2031925,9.694
3,0,73,TOVPlayerMove,Moved from tile [5, 4] in direction [0, -1].,9.703
3,2,48,TOVPlayerAttack,Default Attack against 2031900,9.4078
3,1,38,TOVPlayerAttack,Default Attack against 2031899,9.3308
3,1,38,TOVPlayerAttack,Default Attack against 2031900,9.335799999999999
3,1,38,TOVPlayerAttack,Default Attack against 2031899,9.3408
3,0,69,TOVPlayerAttack,Default Attack against 2031901,9.708
3,2,39,TOVPlayerAttack,Default Attack against 2031901,9.361949999999998
3,2,39,TOVPlayerAttack,Default Attack against 2031900,9.36695
3,0,69,TOVPlayerAttack,Default Attack against 2031899,9.713
3,1,33,TOVPlayerAttack,Default Attack against 2031899,9.33855
3,2,39,TOVPlayerAttack,Default Attack against 2031901,9.37195
3,1,30,TOVPlayerAttack,Default Attack against 2031900,10.402999999999999
3,0,69,TOVPlayerMove,Moved from tile [5, 4] in direction [-1, 0].,10.783
3,0,69,TOVPlayerMove,Moved from tile [5, 3] in direction [0, -1].,10.792
3,2,33,TOVPlayerAttack,Default Attack against 2031876,10.41255
3,2,23,TOVPlayerAttack,Default Attack against 2031875,10.34555
3,0,69,TOVPlayerAttack,Default Attack against 2031875,10.797
3,0,63,TOVPlayerAttack,Default Attack against 2031876,10.802
3,0,63,TOVPlayerAttack,Default Attack against 2031874,10.807
3,1,20,TOVPlayerAttack,Default Attack against 2031874,10.387
3,2,23,TOVPlayerAttack,Default Attack against 2031876,10.35055
3,2,17,TOVPlayerAttack,Default Attack against 2031876,10.38255
3,0,53,TOVPlayerAttack,Default Attack against 2031875,10.812
3,1,20,TOVPlayerAttack,Default Attack against 2031874,10.392
3,1,14,TOVPlayerAttack,Default Attack against 2031874,10.4522
3,0,45,TOVPlayerAttack,Default Attack against 2031875,11.65575
3,0,45,TOVPlayerMove,Moved from tile [6, 3] in direction [1, 0].,11.666749999999999
3,1,14,TOVPlayerAttack,Default Attack against 2031880,11.533199999999999
3,1,12,TOVPlayerAttack,Default Attack against 2031880,11.5308
3,0,45,TOVPlayerAttack,Default Attack against 2031880,11.67175
3,0,41,TOVPlayerAttack,Default Attack against 2031879,11.65395
3,0,41,TOVPlayerAttack,Default Attack against 2031879,11.73395
3,2,11,TOVPlayerAttack,Default Attack against 2031879,11.33695
3,1,6,TOVPlayerAttack,Default Attack against 2031879,11.511199999999999
3,0,41,TOVPlayerAttack,Default Attack against 2031880,12.72395
3,0,41,TOVPlayerMove,Moved from tile [6, 2] in direction [0, -1].,12.73295
3,1,5,TOVPlayerAttack,Default Attack against 2031856,12.58575
3,2,9,TOVPlayerAttack,Default Attack against 2031856,12.31795
3,1,5,TOVPlayerAttack,Default Attack against 2031856,13.58075
3,1,5,TOVPlayerMove,Moved from tile [7, 2] in direction [1, 0].,13.58975
3,0,41,TOVPlayerAttack,Default Attack against 2031859,13.73695
3,2,9,TOVPlayerAttack,Default Attack against 2031859,13.39695
3,2,9,TOVPlayerAttack,Default Attack against 2031859,13.401950000000001
3,0,36,TOVPlayerAttack,Default Attack against 2031860,13.7112
3,0,31,TOVPlayerAttack,Default Attack against 2031859,13.757950000000001
3,1,4,TOVPlayerAttack,Default Attack against 2031859,13.590200000000001
3,0,31,TOVPlayerAttack,Default Attack against 2031859,13.757950000000001
3,2,8,TOVPlayerAttack,Default Attack against 2031859,13.3978
3,2,8,TOVPlayerAttack,Default Attack against 2031859,13.3978
3,0,30,TOVPlayerAttack,Default Attack against 2031860,13.751000000000001
3,1,-1,TOVPlayerAttack,Default Attack against 2031859,13.31595
3,2,7,TOVPlayerAttack,Default Attack against 2031859,13.393550000000001
3,2,2,TOVPlayerAttack,Default Attack against 2031859,13.3458
3,2,2,TOVPlayerAttack,Default Attack against 2031859,13.3458
3,0,30,TOVPlayerAttack,Default Attack against 2031859,13.751000000000001
3,2,1,TOVPlayerAttack,Default Attack against 2031860,14.31595
3,1,-1,TOVPlayerMove,Moved from tile [7, 2] in direction [0, 1].,14.295950000000001
3,2,1,TOVPlayerMove,Moved from tile [7, 3] in direction [-1, 0].,14.32695
3,0,27,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,14.811549999999999
3,1,-1,TOVPlayerAttack,Default Attack against 2031907,14.295950000000001
3,0,27,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 0].,14.81655
3,0,27,TOVPlayerAttack,Default Attack against 2031906,14.821549999999998
3,1,-1,TOVPlayerAttack,Default Attack against 2031907,14.295950000000001
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 0].,14.078
3,1,-1,TOVPlayerAttack,Default Attack against 2031906,14.30095
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 0].,14.078
3,0,23,TOVPlayerAttack,Default Attack against 2031906,14.79655
3,1,-1,TOVPlayerAttack,Default Attack against 2031907,14.305950000000001
3,0,19,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 0].,14.76995
3,0,19,TOVPlayerAttack,Default Attack against 2031907,14.84995
3,2,0,TOVPlayerAttack,Default Attack against 2031905,14.078
3,1,-1,TOVPlayerAttack,Default Attack against 2031906,14.385950000000001
3,0,15,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 0].,14.82175
3,0,15,TOVPlayerAttack,Default Attack against 2031907,14.82175
3,1,-1,TOVPlayerAttack,Default Attack against 2031907,14.385950000000001
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 0].,14.078
3,1,-1,TOVPlayerAttack,Default Attack against 2031906,14.385950000000001
3,0,11,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 0].,14.78695
3,2,0,TOVPlayerAttack,Default Attack against 2031905,14.078
3,1,-1,TOVPlayerAttack,Default Attack against 2031905,14.465950000000001
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 0].,15.038
3,0,9,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.73395
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.038
3,0,9,TOVPlayerMove,Moved from tile [8, 4] in direction [-1, 0].,16.24295
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.038
3,0,9,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,15.73395
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,15.038
3,0,9,TOVPlayerMove,Moved from tile [7, 3] in direction [0, 1].,15.74295
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,15.038
3,0,9,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.73395
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.038
3,0,9,TOVPlayerMove,Moved from tile [6, 4] in direction [1, 0].,15.72495
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.038
3,0,9,TOVPlayerMove,Moved from tile [5, 4] in direction [0, 1].,15.73395
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.038
3,0,9,TOVPlayerMove,Moved from tile [6, 4] in direction [-1, 0].,15.72495
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.038
3,0,9,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.73395
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,15.038
3,0,9,TOVPlayerMove,Moved from tile [7, 5] in direction [-1, 0].,16.224949999999996
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [6, 5] in direction [0, 1].,15.72195
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [6, 4] in direction [0, 1].,15.720949999999998
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [6, 3] in direction [0, 1].,15.72995
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [6, 4] in direction [0, 1].,15.720949999999998
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,15.731950000000001
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [7, 3] in direction [-1, 0].,15.74095
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [8, 3] in direction [-1, 0].,15.75195
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [9, 3] in direction [-1, 0].,15.76295
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [9, 4] in direction [0, 1].,15.75395
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [8, 4] in direction [0, 1].,16.24295
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,15.036000000000001
3,0,9,TOVPlayerMove,Moved from tile [8, 5] in direction [0, 1].,16.233950000000004
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,15.536000000000001
3,0,77,TOVPlayerMove,Moved from tile [8, 6] in direction [1, 0].,16.139
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.535
3,0,77,TOVPlayerMove,Moved from tile [9, 6] in direction [1, 0].,16.146
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.535
3,0,77,TOVPlayerMove,Moved from tile [8, 6] in direction [-1, 0].,16.137
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.535
3,0,77,TOVPlayerMove,Moved from tile [9, 6] in direction [-1, 0].,16.146
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,15.535
3,0,77,TOVPlayerMove,Moved from tile [9, 7] in direction [0, -1].,16.137
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.535
3,0,77,TOVPlayerMove,Moved from tile [8, 7] in direction [0, -1].,16.128000000000004
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,15.535
3,0,77,TOVPlayerMove,Moved from tile [8, 8] in direction [0, 1].,16.119
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.535
3,0,77,TOVPlayerMove,Moved from tile [7, 8] in direction [0, -1].,16.109
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,15.534
3,0,77,TOVPlayerMove,Moved from tile [7, 9] in direction [1, 0].,16.099
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.540000000000001
3,0,77,TOVPlayerMove,Moved from tile [8, 9] in direction [0, -1].,16.110000000000003
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,15.540000000000001
3,0,77,TOVPlayerMove,Moved from tile [9, 9] in direction [0, -1].,16.12
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.540000000000001
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,15.540000000000001
3,0,77,TOVPlayerMove,Moved from tile [1, 5] in direction [0, 0].,16.19
3,1,-1,TOVPlayerAttack,Default Attack against 2031915,15.98995
3,2,0,TOVPlayerAttack,Default Attack against 2031914,15.540000000000001
3,1,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [0, 0].,15.98995
3,0,60,TOVPlayerAttack,Default Attack against 2031914,16.87
3,2,0,TOVPlayerAttack,Default Attack against 2031913,16.54
3,0,60,TOVPlayerMove,Moved from tile [1, 4] in direction [0, -1].,17.96
3,1,-1,TOVPlayerAttack,Default Attack against 2031887,16.98995
3,2,0,TOVPlayerAttack,Default Attack against 2031887,16.54
3,1,-1,TOVPlayerMove,Moved from tile [1, 4] in direction [0, 0].,16.98995
3,0,50,TOVPlayerAttack,Default Attack against 2031887,18.05
3,2,0,TOVPlayerAttack,Default Attack against 2031888,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 4] in direction [1, 0].,19.04
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,17.54
3,0,50,TOVPlayerMove,Moved from tile [0, 4] in direction [-1, 0].,19.03
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,17.54
3,0,50,TOVPlayerMove,Moved from tile [0, 3] in direction [-1, 0].,19.04
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 3] in direction [1, 0].,19.05
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 4] in direction [0, 1].,19.04
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 3] in direction [0, 1].,19.05
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 2] in direction [0, 1].,19.060000000000002
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 1] in direction [-1, 0].,19.07
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,17.54
3,0,50,TOVPlayerMove,Moved from tile [2, 1] in direction [0, 1].,19.080000000000002
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 1] in direction [1, 0].,19.07
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, -1].,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 0] in direction [0, 1].,19.060000000000002
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [-1, 0].,17.54
3,0,50,TOVPlayerMove,Moved from tile [0, 0] in direction [0, -1].,19.05
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 0] in direction [-1, 0].,19.060000000000002
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,17.54
3,0,50,TOVPlayerMove,Moved from tile [1, 1] in direction [0, 1].,19.07
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,17.54
3,0,50,TOVPlayerMove,Moved from tile [2, 1] in direction [1, 0].,19.080000000000002
3,2,0,TOVPlayerMove,Moved from tile [7, 4] in direction [0, 1].,17.54
3,0,50,TOVPlayerMove,Moved from tile [2, 2] in direction [-1, 0].,19.07
