Game,PlayerID,Health,ActionType,ActionString,HeuristicValue,RoundNum
2,0,99,TOVPlayerAttack,Default Attack against 25,70.474,79
2,1,84,TOVPlayerUseCard,Played the card: Taunt,70.474,79
2,2,39,TOVPlayerAttack,Default Attack against 20,70.474,79
2,0,97,TOVPlayerUseCard,Played the card: Empower,70.754,80
2,1,84,TOVPlayerUseCard,Played the card: Dazzle,70.754,80
2,2,36,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",70.754,80
2,0,96,TOVPlayerAttack,Default Attack against 23,71.025,81
2,1,81,TOVPlayerAttack,Default Attack against 21,71.025,81
2,2,33,TOVPlayerAttack,Default Attack against 29,71.025,81
2,0,96,TOVPlayerAttack,Default Attack against 21,71.288,82
2,1,78,TOVPlayerAttack,Default Attack against 30,71.288,82
2,2,32,TOVPlayerUseCard,Played the card: null,71.288,82
2,0,96,TOVPlayerUseCard,Played the card: Cleave,71.544,83
2,1,77,TOVPlayerAttack,Default Attack against 28,71.544,83
2,2,30,TOVPlayerAttack,Default Attack against 25,71.544,83
2,0,94,TOVPlayerUseCard,Played the card: Cleave,71.792,84
2,1,75,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",71.792,84
2,2,27,TOVPlayerAttack,Default Attack against 23,71.792,84
2,0,94,TOVPlayerAttack,Default Attack against 21,72.032,85
2,1,75,TOVPlayerAttack,Default Attack against 23,72.032,85
2,2,27,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",72.032,85
2,0,91,TOVPlayerAttack,Default Attack against 29,72.266,86
2,1,72,TOVPlayerAttack,Default Attack against 23,72.266,86
2,2,36,TOVPlayerUseCard,Played the card: Heal,72.266,86
2,0,88,TOVPlayerUseCard,Played the card: Cleave,72.493,87
2,1,70,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",72.493,87
2,2,34,TOVPlayerUseCard,Played the card: null,72.493,87
2,0,86,TOVPlayerAttack,Default Attack against 22,72.713,88
2,1,70,TOVPlayerUseCard,Played the card: Dazzle,72.713,88
2,2,42,TOVPlayerUseCard,Played the card: Heal,72.713,88
2,0,85,TOVPlayerUseCard,Played the card: Cleave,72.926,89
2,1,70,TOVPlayerUseCard,Played the card: Taunt,72.926,89
2,2,39,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",72.926,89
2,0,82,TOVPlayerUseCard,Played the card: Empower,73.134,90
2,1,70,TOVPlayerUseCard,Played the card: Taunt,73.134,90
2,2,36,TOVPlayerAttack,Default Attack against 28,73.134,90
2,0,81,TOVPlayerUseCard,Played the card: Cleave,73.335,91
2,1,68,TOVPlayerUseCard,Played the card: Taunt,73.335,91
2,2,34,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",73.335,91
2,0,79,TOVPlayerUseCard,Played the card: Empower,73.531,92
2,1,65,TOVPlayerAttack,Default Attack against 25,73.531,92
2,2,33,TOVPlayerAttack,Default Attack against 30,73.531,92
2,0,78,TOVPlayerAttack,Default Attack against 28,73.72,93
2,1,64,TOVPlayerUseCard,Played the card: Taunt,73.72,93
2,2,32,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",73.72,93
2,0,78,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",73.904,94
2,1,64,TOVPlayerAttack,Default Attack against 25,73.904,94
2,2,32,TOVPlayerAttack,Default Attack against 30,73.904,94
2,0,75,TOVPlayerUseCard,Played the card: Cleave,74.083,95
2,1,62,TOVPlayerAttack,Default Attack against 27,74.083,95
2,2,32,TOVPlayerAttack,Default Attack against 25,74.083,95
2,0,72,TOVPlayerAttack,Default Attack against 21,74.257,96
2,1,60,TOVPlayerUseCard,Played the card: Taunt,74.257,96
2,2,20,TOVPlayerUseCard,Played the card: Life tap,74.257,96
2,0,71,TOVPlayerAttack,Default Attack against 22,74.425,97
2,1,58,TOVPlayerAttack,Default Attack against 25,74.425,97
2,2,17,TOVPlayerAttack,Default Attack against 26,74.425,97
2,0,70,TOVPlayerUseCard,Played the card: null,74.589,98
2,1,58,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",74.589,98
2,2,16,TOVPlayerAttack,Default Attack against 20,74.589,98
2,0,67,TOVPlayerUseCard,Played the card: Cleave,74.747,99
2,1,56,TOVPlayerAttack,Default Attack against 25,74.747,99
2,2,5,TOVPlayerUseCard,Played the card: Life tap,74.747,99
2,0,64,TOVPlayerAttack,Default Attack against 27,74.901,100
2,1,54,TOVPlayerAttack,Default Attack against 24,74.901,100
2,2,4,TOVPlayerAttack,Default Attack against 24,74.901,100
2,0,62,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",75.051,101
2,1,51,TOVPlayerAttack,Default Attack against 27,75.051,101
2,2,4,TOVPlayerAttack,Default Attack against 23,75.051,101
2,0,59,TOVPlayerUseCard,Played the card: Empower,75.196,102
2,1,49,TOVPlayerUseCard,Played the card: Taunt,75.196,102
2,2,12,TOVPlayerUseCard,Played the card: Heal,75.196,102
2,0,59,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",75.337,103
2,1,46,TOVPlayerUseCard,Played the card: Taunt,75.337,103
2,2,9,TOVPlayerUseCard,Played the card: null,75.337,103
2,0,59,TOVPlayerUseCard,Played the card: Cleave,75.474,104
2,1,43,TOVPlayerUseCard,Played the card: Taunt,75.474,104
2,2,7,TOVPlayerAttack,Default Attack against 29,75.474,104
2,0,59,TOVPlayerAttack,Default Attack against 25,75.606,105
2,1,42,TOVPlayerAttack,Default Attack against 28,75.606,105
2,2,15,TOVPlayerUseCard,Played the card: Heal,75.606,105
2,0,59,TOVPlayerAttack,Default Attack against 30,75.735,106
2,1,41,TOVPlayerAttack,Default Attack against 21,75.735,106
2,2,13,TOVPlayerAttack,Default Attack against 27,75.735,106
2,0,58,TOVPlayerAttack,Default Attack against 20,75.86,107
2,1,38,TOVPlayerUseCard,Played the card: Dazzle,75.86,107
2,2,3,TOVPlayerUseCard,Played the card: Life tap,75.86,107
2,0,56,TOVPlayerAttack,Default Attack against 23,75.982,108
2,1,38,TOVPlayerAttack,Default Attack against 29,75.982,108
2,2,2,TOVPlayerUseCard,Played the card: null,75.982,108
2,0,54,TOVPlayerUseCard,Played the card: Empower,76.099,109
2,1,35,TOVPlayerAttack,Default Attack against 30,76.099,109
2,2,1,TOVPlayerAttack,Default Attack against 30,76.099,109
2,0,52,TOVPlayerAttack,Default Attack against 26,76.214,110
2,1,35,TOVPlayerUseCard,Played the card: null,76.214,110
2,2,1,TOVPlayerAttack,Default Attack against 30,76.214,110
2,0,52,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",76.325,111
2,1,34,TOVPlayerUseCard,Played the card: null,76.325,111
2,2,100,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",76.325,111
2,0,50,TOVPlayerAttack,Default Attack against 25,76.433,112
2,1,33,TOVPlayerAttack,Default Attack against 29,76.433,112
2,2,100,TOVPlayerAttack,Default Attack against 21,76.433,112
2,0,49,TOVPlayerAttack,Default Attack against 29,76.537,113
2,1,33,TOVPlayerUseCard,Played the card: Taunt,76.537,113
2,2,99,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",76.537,113
2,0,49,TOVPlayerUseCard,Played the card: Empower,76.639,114
2,1,33,TOVPlayerAttack,Default Attack against 21,76.639,114
2,2,99,TOVPlayerAttack,Default Attack against 30,76.639,114
2,0,48,TOVPlayerAttack,Default Attack against 27,76.737,115
2,1,32,TOVPlayerAttack,Default Attack against 26,76.737,115
2,2,89,TOVPlayerUseCard,Played the card: Life tap,76.737,115
2,0,48,TOVPlayerAttack,Default Attack against 24,76.833,116
2,1,31,TOVPlayerUseCard,Played the card: Taunt,76.833,116
2,2,87,TOVPlayerAttack,Default Attack against 21,76.833,116
2,0,48,TOVPlayerAttack,Default Attack against 25,76.926,117
2,1,30,TOVPlayerAttack,Default Attack against 24,76.926,117
2,2,86,TOVPlayerAttack,Default Attack against 22,76.926,117
2,0,48,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",77.016,118
2,1,27,TOVPlayerAttack,Default Attack against 26,77.016,118
2,2,84,TOVPlayerAttack,Default Attack against 26,77.016,118
2,0,47,TOVPlayerAttack,Default Attack against 23,77.103,119
2,1,26,TOVPlayerAttack,Default Attack against 21,77.103,119
2,2,82,TOVPlayerAttack,Default Attack against 21,77.103,119
2,0,47,TOVPlayerAttack,Default Attack against 22,77.188,120
2,1,23,TOVPlayerUseCard,Played the card: Taunt,77.188,120
2,2,82,TOVPlayerAttack,Default Attack against 21,77.188,120
2,0,44,TOVPlayerAttack,Default Attack against 23,77.271,121
2,1,20,TOVPlayerAttack,Default Attack against 23,77.271,121
2,2,80,TOVPlayerAttack,Default Attack against 27,77.271,121
2,0,41,TOVPlayerUseCard,Played the card: Cleave,77.351,122
2,1,17,TOVPlayerAttack,Default Attack against 21,77.351,122
2,2,79,TOVPlayerAttack,Default Attack against 20,77.351,122
2,0,41,TOVPlayerUseCard,Played the card: null,77.429,123
2,1,14,TOVPlayerUseCard,Played the card: Dazzle,77.429,123
2,2,78,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",77.429,123
2,0,40,TOVPlayerAttack,Default Attack against 21,77.504,124
2,1,12,TOVPlayerAttack,Default Attack against 29,77.504,124
2,2,77,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",77.504,124
2,0,40,TOVPlayerUseCard,Played the card: Empower,77.577,125
2,1,11,TOVPlayerUseCard,Played the card: Taunt,77.577,125
2,2,64,TOVPlayerUseCard,Played the card: Life tap,77.577,125
2,0,37,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",77.648,126
2,1,10,TOVPlayerUseCard,Played the card: Dazzle,77.648,126
2,2,63,TOVPlayerAttack,Default Attack against 21,77.648,126
2,0,35,TOVPlayerAttack,Default Attack against 25,77.717,127
2,1,10,TOVPlayerUseCard,Played the card: Taunt,77.717,127
2,2,60,TOVPlayerAttack,Default Attack against 26,77.717,127
2,0,34,TOVPlayerUseCard,Played the card: Empower,77.784,128
2,1,10,TOVPlayerAttack,Default Attack against 22,77.784,128
2,2,59,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",77.784,128
2,0,33,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",77.849,129
2,1,8,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",77.849,129
2,2,46,TOVPlayerUseCard,Played the card: Life tap,77.849,129
2,0,31,TOVPlayerUseCard,Played the card: Empower,77.912,130
2,1,6,TOVPlayerUseCard,Played the card: Taunt,77.912,130
2,2,43,TOVPlayerAttack,Default Attack against 24,77.912,130
2,0,31,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",77.973,131
2,1,5,TOVPlayerAttack,Default Attack against 23,77.973,131
2,2,43,TOVPlayerAttack,Default Attack against 26,77.973,131
2,0,31,TOVPlayerAttack,Default Attack against 23,78.033,132
2,1,5,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",78.033,132
2,2,41,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",78.033,132
2,0,28,TOVPlayerUseCard,Played the card: Cleave,78.091,133
2,1,3,TOVPlayerAttack,Default Attack against 27,78.091,133
2,2,39,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",78.091,133
2,0,26,TOVPlayerUseCard,Played the card: Cleave,78.147,134
2,1,1,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",78.147,134
2,2,38,TOVPlayerAttack,Default Attack against 27,78.147,134
2,0,23,TOVPlayerAttack,Default Attack against 29,78.201,135
2,1,100,TOVPlayerAttack,Default Attack against 23,78.201,135
2,2,36,TOVPlayerAttack,Default Attack against 26,78.201,135
2,0,22,TOVPlayerAttack,Default Attack against 21,78.254,136
2,1,97,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",78.254,136
2,2,33,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",78.254,136
2,0,20,TOVPlayerAttack,Default Attack against 27,78.305,137
2,1,94,TOVPlayerUseCard,Played the card: Dazzle,78.305,137
2,2,20,TOVPlayerUseCard,Played the card: Life tap,78.305,137
2,0,18,TOVPlayerAttack,Default Attack against 30,78.355,138
2,1,92,TOVPlayerUseCard,Played the card: Dazzle,78.355,138
2,2,20,TOVPlayerAttack,Default Attack against 25,78.355,138
2,0,18,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",78.403,139
2,1,91,TOVPlayerAttack,Default Attack against 29,78.403,139
2,2,20,TOVPlayerAttack,Default Attack against 23,78.403,139
2,0,15,TOVPlayerAttack,Default Attack against 24,78.45,140
2,1,88,TOVPlayerAttack,Default Attack against 23,78.45,140
2,2,19,TOVPlayerUseCard,Played the card: null,78.45,140
2,0,12,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",78.495,141
2,1,88,TOVPlayerAttack,Default Attack against 27,78.495,141
2,2,7,TOVPlayerUseCard,Played the card: Life tap,78.495,141
2,0,11,TOVPlayerUseCard,Played the card: null,78.539,142
2,1,85,TOVPlayerAttack,Default Attack against 21,78.539,142
2,2,5,TOVPlayerAttack,Default Attack against 27,78.539,142
2,0,9,TOVPlayerUseCard,Played the card: Empower,78.582,143
2,1,85,TOVPlayerAttack,Default Attack against 23,78.582,143
2,2,4,TOVPlayerAttack,Default Attack against 23,78.582,143
2,0,9,TOVPlayerAttack,Default Attack against 25,78.624,144
2,1,82,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",78.624,144
2,2,2,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",78.624,144
2,0,7,TOVPlayerAttack,Default Attack against 20,78.664,145
2,1,80,TOVPlayerUseCard,Played the card: Dazzle,78.664,145
2,2,100,TOVPlayerAttack,Default Attack against 24,78.664,145
2,0,4,TOVPlayerUseCard,Played the card: Empower,78.703,146
2,1,79,TOVPlayerUseCard,Played the card: Dazzle,78.703,146
2,2,99,TOVPlayerAttack,Default Attack against 22,78.703,146
2,0,4,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",78.741,147
2,1,76,TOVPlayerUseCard,Played the card: null,78.741,147
2,2,88,TOVPlayerUseCard,Played the card: Life tap,78.741,147
2,0,4,TOVPlayerAttack,Default Attack against 23,78.778,148
2,1,76,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",78.778,148
2,2,86,TOVPlayerUseCard,Played the card: null,78.778,148
2,0,4,TOVPlayerAttack,Default Attack against 23,78.814,149
2,1,75,TOVPlayerAttack,Default Attack against 26,78.814,149
2,2,84,TOVPlayerAttack,Default Attack against 24,78.814,149
2,0,3,TOVPlayerAttack,Default Attack against 28,78.849,150
2,1,72,TOVPlayerUseCard,Played the card: Dazzle,78.849,150
2,2,82,TOVPlayerAttack,Default Attack against 25,78.849,150
2,0,3,TOVPlayerAttack,Default Attack against 27,78.882,151
2,1,69,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",78.882,151
2,2,80,TOVPlayerAttack,Default Attack against 20,78.882,151
2,0,1,TOVPlayerUseCard,Played the card: Empower,78.915,152
2,1,68,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",78.915,152
2,2,80,TOVPlayerAttack,Default Attack against 30,78.915,152
2,0,100,TOVPlayerUseCard,Played the card: Cleave,78.947,153
2,1,66,TOVPlayerUseCard,Played the card: Dazzle,78.947,153
2,2,79,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",78.947,153
2,0,100,TOVPlayerAttack,Default Attack against 26,78.978,154
2,1,63,TOVPlayerAttack,Default Attack against 23,78.978,154
2,2,77,TOVPlayerAttack,Default Attack against 21,78.978,154
2,0,98,TOVPlayerUseCard,Played the card: null,79.008,155
2,1,62,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",79.008,155
2,2,77,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",79.008,155
2,0,95,TOVPlayerAttack,Default Attack against 22,79.037,156
2,1,62,TOVPlayerUseCard,Played the card: Dazzle,79.037,156
2,2,75,TOVPlayerAttack,Default Attack against 30,79.037,156
2,0,95,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",79.065,157
2,1,60,TOVPlayerAttack,Default Attack against 30,79.065,157
2,2,72,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",79.065,157
2,0,94,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",79.093,158
2,1,58,TOVPlayerAttack,Default Attack against 30,79.093,158
2,2,69,TOVPlayerAttack,Default Attack against 27,79.093,158
2,0,91,TOVPlayerUseCard,Played the card: Cleave,79.119,159
2,1,55,TOVPlayerAttack,Default Attack against 21,79.119,159
2,2,66,TOVPlayerAttack,Default Attack against 26,79.119,159
2,0,88,TOVPlayerAttack,Default Attack against 23,79.145,160
2,1,55,TOVPlayerUseCard,Played the card: Dazzle,79.145,160
2,2,54,TOVPlayerUseCard,Played the card: Life tap,79.145,160
2,0,88,TOVPlayerAttack,Default Attack against 21,79.17,161
2,1,52,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",79.17,161
2,2,54,TOVPlayerAttack,Default Attack against 27,79.17,161
2,0,86,TOVPlayerAttack,Default Attack against 22,79.194,162
2,1,51,TOVPlayerAttack,Default Attack against 27,79.194,162
2,2,53,TOVPlayerAttack,Default Attack against 28,79.194,162
2,0,84,TOVPlayerAttack,Default Attack against 23,79.218,163
2,1,51,TOVPlayerAttack,Default Attack against 25,79.218,163
2,2,52,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",79.218,163
2,0,82,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",79.241,164
2,1,49,TOVPlayerUseCard,Played the card: Dazzle,79.241,164
2,2,51,TOVPlayerAttack,Default Attack against 29,79.241,164
2,0,79,TOVPlayerAttack,Default Attack against 29,79.263,165
2,1,49,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",79.263,165
2,2,51,TOVPlayerAttack,Default Attack against 26,79.263,165
2,0,76,TOVPlayerAttack,Default Attack against 21,79.285,166
2,1,48,TOVPlayerAttack,Default Attack against 22,79.285,166
2,2,50,TOVPlayerAttack,Default Attack against 24,79.285,166
2,0,76,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",79.306,167
2,1,47,TOVPlayerAttack,Default Attack against 22,79.306,167
2,2,59,TOVPlayerUseCard,Played the card: Heal,79.306,167
3,0,100,TOVPlayerAttack,Default Attack against 24,-20.0,0
3,1,98,TOVPlayerUseCard,Played the card: Taunt,-20.0,0
3,2,100,TOVPlayerAttack,Default Attack against 28,-20.0,0
3,0,97,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",-18.119,1
3,1,95,TOVPlayerAttack,Default Attack against 21,-18.11,1
3,2,97,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",-17.738,1
3,0,94,TOVPlayerUseCard,Played the card: Empower,-16.309,2
3,1,92,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",-15.357,2
3,2,95,TOVPlayerAttack,Default Attack against 26,-15.558,2
3,0,92,TOVPlayerAttack,Default Attack against 27,-13.467,3
3,1,91,TOVPlayerAttack,Default Attack against 26,-13.154,3
3,2,93,TOVPlayerAttack,Default Attack against 20,-13.458,3
3,0,91,TOVPlayerUseCard,Played the card: Empower,-11.451,4
3,1,89,TOVPlayerAttack,Default Attack against 23,-11.025,4
3,2,93,TOVPlayerAttack,Default Attack against 22,-11.429,4
3,0,88,TOVPlayerAttack,Default Attack against 24,-9.502,5
3,1,88,TOVPlayerUseCard,Played the card: Dazzle,-7.231,5
3,2,80,TOVPlayerUseCard,Played the card: Life tap,-8.78,5
3,0,88,TOVPlayerUseCard,Played the card: Empower,-7.634,6
3,1,86,TOVPlayerUseCard,Played the card: null,-4.948,6
3,2,69,TOVPlayerUseCard,Played the card: Life tap,-6.778,6
3,0,87,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",-5.825,7
3,1,85,TOVPlayerUseCard,Played the card: Dazzle,-2.748,7
3,2,56,TOVPlayerUseCard,Played the card: Life tap,-4.85,7
3,0,84,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",-4.081,8
3,1,83,TOVPlayerUseCard,Played the card: Dazzle,-0.622,8
3,2,66,TOVPlayerUseCard,Played the card: Heal,-1.663,8
3,0,83,TOVPlayerAttack,Default Attack against 23,-2.39,9
3,1,83,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",1.057,9
3,2,64,TOVPlayerAttack,Default Attack against 22,-2.355,9
3,0,81,TOVPlayerUseCard,Played the card: Empower,-0.784,10
3,1,80,TOVPlayerUseCard,Played the card: Dazzle,3.009,10
3,2,61,TOVPlayerAttack,Default Attack against 20,-0.721,10
3,0,81,TOVPlayerUseCard,Played the card: Cleave,0.779,11
3,1,80,TOVPlayerUseCard,Played the card: Taunt,4.904,11
3,2,51,TOVPlayerUseCard,Played the card: Life tap,2.218,11
3,0,78,TOVPlayerAttack,Default Attack against 24,2.301,12
3,1,78,TOVPlayerUseCard,Played the card: Dazzle,6.715,12
3,2,39,TOVPlayerUseCard,Played the card: Life tap,3.475,12
3,0,77,TOVPlayerAttack,Default Attack against 25,3.769,13
3,1,75,TOVPlayerAttack,Default Attack against 24,8.481,13
3,2,28,TOVPlayerUseCard,Played the card: Life tap,4.851,13
3,0,77,TOVPlayerAttack,Default Attack against 23,5.183,14
3,1,72,TOVPlayerAttack,Default Attack against 29,10.207,14
3,2,25,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",4.606,14
3,0,76,TOVPlayerUseCard,Played the card: Empower,6.515,15
3,1,72,TOVPlayerAttack,Default Attack against 24,11.826,15
3,2,25,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",7.025,15
3,0,75,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",7.82,16
3,1,69,TOVPlayerUseCard,Played the card: Dazzle,13.411,16
3,2,24,TOVPlayerAttack,Default Attack against 28,8.34,16
3,0,74,TOVPlayerUseCard,Played the card: Cleave,9.078,17
3,1,68,TOVPlayerUseCard,Played the card: Taunt,14.965,17
3,2,33,TOVPlayerUseCard,Played the card: Heal,12.175,17
3,0,73,TOVPlayerUseCard,Played the card: Empower,10.267,18
3,1,67,TOVPlayerAttack,Default Attack against 29,16.439,18
3,2,43,TOVPlayerUseCard,Played the card: Heal,13.671,18
3,0,72,TOVPlayerAttack,Default Attack against 20,11.455,19
3,1,65,TOVPlayerUseCard,Played the card: null,17.843,19
3,2,41,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",12.321,19
3,0,72,TOVPlayerUseCard,Played the card: Empower,12.557,20
3,1,65,TOVPlayerUseCard,Played the card: Dazzle,19.182,20
3,2,40,TOVPlayerAttack,Default Attack against 28,13.462,20
3,0,69,TOVPlayerAttack,Default Attack against 22,13.873,21
3,1,62,TOVPlayerUseCard,Played the card: Taunt,20.569,21
3,2,37,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",14.501,21
3,0,68,TOVPlayerAttack,Default Attack against 27,14.93,22
3,1,62,TOVPlayerAttack,Default Attack against 30,21.853,22
3,2,34,TOVPlayerAttack,Default Attack against 22,15.533,22
3,0,66,TOVPlayerAttack,Default Attack against 29,15.95,23
3,1,62,TOVPlayerUseCard,Played the card: Taunt,23.113,23
3,2,32,TOVPlayerAttack,Default Attack against 30,16.536,23
3,0,66,TOVPlayerAttack,Default Attack against 21,16.94,24
3,1,59,TOVPlayerUseCard,Played the card: null,31.082,24
3,2,40,TOVPlayerUseCard,Played the card: Heal,20.704,24
3,0,64,TOVPlayerUseCard,Played the card: Empower,17.859,25
3,1,56,TOVPlayerAttack,Default Attack against 20,32.455,25
3,2,48,TOVPlayerUseCard,Played the card: Heal,21.885,25
3,0,64,TOVPlayerUseCard,Played the card: Cleave,18.774,26
3,1,56,TOVPlayerUseCard,Played the card: Dazzle,33.695,26
3,2,46,TOVPlayerUseCard,Played the card: null,22.83,26
3,0,63,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",19.658,27
3,1,54,TOVPlayerUseCard,Played the card: Dazzle,34.923,27
3,2,46,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",20.54,27
3,0,61,TOVPlayerUseCard,Played the card: Cleave,20.511,28
3,1,53,TOVPlayerUseCard,Played the card: null,36.075,28
3,2,34,TOVPlayerUseCard,Played the card: Life tap,23.795,28
3,0,61,TOVPlayerAttack,Default Attack against 29,21.368,29
3,1,50,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",37.252,29
3,2,32,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",21.915,29
3,0,58,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",23.84,30
3,1,47,TOVPlayerAttack,Default Attack against 23,38.188,30
3,2,19,TOVPlayerUseCard,Played the card: Life tap,25.11,30
3,0,57,TOVPlayerAttack,Default Attack against 23,24.662,31
3,1,46,TOVPlayerUseCard,Played the card: Taunt,39.285,31
3,2,18,TOVPlayerAttack,Default Attack against 27,30.09,31
3,0,54,TOVPlayerUseCard,Played the card: Cleave,25.432,32
3,1,43,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",40.289,32
3,2,16,TOVPlayerAttack,Default Attack against 28,30.883,32
3,0,52,TOVPlayerAttack,Default Attack against 21,26.196,33
3,1,41,TOVPlayerAttack,Default Attack against 22,41.262,33
3,2,15,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",31.645,33
3,0,52,TOVPlayerAttack,Default Attack against 21,26.936,34
3,1,40,TOVPlayerUseCard,Played the card: Taunt,42.253,34
3,2,5,TOVPlayerUseCard,Played the card: Life tap,35.015,34
3,0,52,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",27.593,35
3,1,37,TOVPlayerUseCard,Played the card: Dazzle,43.13,35
3,2,5,TOVPlayerAttack,Default Attack against 22,32.859,35
3,0,49,TOVPlayerUseCard,Played the card: Cleave,27.774,36
3,1,34,TOVPlayerAttack,Default Attack against 22,51.796,36
3,2,2,TOVPlayerUseCard,Played the card: null,33.452,36
3,0,48,TOVPlayerAttack,Default Attack against 26,28.399,37
3,1,31,TOVPlayerAttack,Default Attack against 28,52.719,37
3,2,100,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",33.102,37
3,0,46,TOVPlayerAttack,Default Attack against 25,29.257,38
3,1,31,TOVPlayerAttack,Default Attack against 24,53.943,38
3,2,98,TOVPlayerAttack,Default Attack against 26,41.749,38
3,0,45,TOVPlayerUseCard,Played the card: Cleave,29.835,39
3,1,28,TOVPlayerAttack,Default Attack against 21,54.816,39
3,2,97,TOVPlayerAttack,Default Attack against 20,42.798,39
3,0,45,TOVPlayerAttack,Default Attack against 28,30.415,40
3,1,27,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",55.618,40
3,2,84,TOVPlayerUseCard,Played the card: Life tap,46.64,40
3,0,43,TOVPlayerUseCard,Played the card: Empower,30.89,41
3,1,24,TOVPlayerUseCard,Played the card: null,56.369,41
3,2,73,TOVPlayerUseCard,Played the card: Life tap,47.347,41
3,0,42,TOVPlayerUseCard,Played the card: Cleave,31.407,42
3,1,22,TOVPlayerUseCard,Played the card: null,57.097,42
3,2,73,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",44.804,42
3,0,40,TOVPlayerAttack,Default Attack against 25,31.902,43
3,1,21,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",57.808,43
3,2,72,TOVPlayerAttack,Default Attack against 21,45.463,43
